"","filename","Name 1","Name 2","Lon","Lat","Model","Sowing Day","Sowing Month","Start Year","End Year","Flowering Mean","Flowering SD","Maturity Mean","Maturity SD"
"122","V10_1980_2009_01020304_011020","Arusha.1","Karatu","35.475","-3.625","Beta_4",1,2,1980,2009,57.2,2.54,50.5,3.71
"123","V10_1980_2009_01020304_011020","Arusha.1","Karatu","35.475","-3.625","Beta_4",1,3,1980,2009,56.3,1.81,55.1,4.81
"124","V10_1980_2009_01020304_011020","Arusha.1","Karatu","35.475","-3.625","Beta_4",1,4,1980,2009,57.1,1.97,61.7,5.03
"125","V10_1980_2009_01020304_011020","Arusha.1","Karatu","35.475","-3.625","Beta_4",10,1,1980,2009,58,2.77,49.8,3.6
"126","V10_1980_2009_01020304_011020","Arusha.1","Karatu","35.475","-3.625","Beta_4",10,2,1980,2009,56.9,2.19,51.7,4.28
"127","V10_1980_2009_01020304_011020","Arusha.1","Karatu","35.475","-3.625","Beta_4",10,3,1980,2009,56.5,1.89,57.2,5.29
"128","V10_1980_2009_01020304_011020","Arusha.1","Karatu","35.475","-3.625","Beta_4",10,4,1980,2009,58,2.24,62.6,4.75
"129","V10_1980_2009_01020304_011020","Arusha.1","Karatu","35.475","-3.625","Beta_4",20,1,1980,2009,57.6,2.5,49.9,3.51
"130","V10_1980_2009_01020304_011020","Arusha.1","Karatu","35.475","-3.625","Beta_4",20,2,1980,2009,56.6,1.9,53.4,4.51
"131","V10_1980_2009_01020304_011020","Arusha.1","Karatu","35.475","-3.625","Beta_4",20,3,1980,2009,56.7,1.78,59.8,5.42
"132","V10_1980_2009_01020304_011020","Arusha.1","Karatu","35.475","-3.625","Beta_4",20,4,1980,2009,59,2.71,62.9,4.35
"133","V10_1980_2009_01020304_011020","Arusha.2","Arusha","36.475","-3.625","Beta_4",1,1,1980,2009,57.6,3.43,47.4,4.19
"134","V10_1980_2009_01020304_011020","Arusha.2","Arusha","36.475","-3.625","Beta_4",1,2,1980,2009,56.4,2.82,47.5,4.39
"135","V10_1980_2009_01020304_011020","Arusha.2","Arusha","36.475","-3.625","Beta_4",1,3,1980,2009,55.4,2.11,51,5.32
"136","V10_1980_2009_01020304_011020","Arusha.2","Arusha","36.475","-3.625","Beta_4",1,4,1980,2009,55.7,2.13,57,5.63
"137","V10_1980_2009_01020304_011020","Arusha.2","Arusha","36.475","-3.625","Beta_4",10,1,1980,2009,57.4,3.13,47.1,4.22
"138","V10_1980_2009_01020304_011020","Arusha.2","Arusha","36.475","-3.625","Beta_4",10,2,1980,2009,56,2.5,48.3,4.85
"139","V10_1980_2009_01020304_011020","Arusha.2","Arusha","36.475","-3.625","Beta_4",10,3,1980,2009,55.3,2.05,52.7,5.66
"140","V10_1980_2009_01020304_011020","Arusha.2","Arusha","36.475","-3.625","Beta_4",10,4,1980,2009,56.2,2.45,58.2,5.28
"141","V10_1980_2009_01020304_011020","Arusha.2","Arusha","36.475","-3.625","Beta_4",20,1,1980,2009,56.9,2.96,47,4.18
"142","V10_1980_2009_01020304_011020","Arusha.2","Arusha","36.475","-3.625","Beta_4",20,2,1980,2009,55.7,2.18,49.6,5.02
"143","V10_1980_2009_01020304_011020","Arusha.2","Arusha","36.475","-3.625","Beta_4",20,3,1980,2009,55.3,2.01,54.9,5.9
"144","V10_1980_2009_01020304_011020","Arusha.2","Arusha","36.475","-3.625","Beta_4",20,4,1980,2009,57.1,2.78,59,5.05
"145","V10_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",1,1,1980,2009,60.4,2.97,54.7,3.51
"146","V10_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",1,2,1980,2009,59.6,2.62,56,4.08
"147","V10_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",1,3,1980,2009,59,2.13,61.3,4.92
"148","V10_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",1,4,1980,2009,59.9,2.29,67.2,4.14
"149","V10_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",10,1,1980,2009,60.1,2.69,54.7,3.59
"150","V10_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",10,2,1980,2009,59.3,2.29,57.2,4.36
"151","V10_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",10,3,1980,2009,59.1,2.21,63.2,5.04
"152","V10_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",10,4,1980,2009,60.8,2.47,67.7,3.97
"153","V10_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",20,1,1980,2009,59.9,2.84,55.1,3.78
"154","V10_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",20,2,1980,2009,59.1,2.03,59.1,4.55
"155","V10_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",20,3,1980,2009,59.3,2.14,65.3,4.7
"156","V10_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",20,4,1980,2009,62.2,2.67,67.7,3.58
"157","V10_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",1,1,1980,2009,59.6,3.02,52.7,3.61
"158","V10_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",1,2,1980,2009,58.7,2.58,53.8,4.01
"159","V10_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",1,3,1980,2009,57.8,2.09,58.8,4.89
"160","V10_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",1,4,1980,2009,58.7,2.3,64.5,4.55
"161","V10_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",10,1,1980,2009,59.3,2.85,52.7,3.51
"162","V10_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",10,2,1980,2009,58.3,2.23,55,4.29
"163","V10_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",10,3,1980,2009,58,1.97,60.8,5.33
"164","V10_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",10,4,1980,2009,59.6,2.4,65.2,4.33
"165","V10_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",20,1,1980,2009,59,2.79,53.1,3.45
"166","V10_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",20,2,1980,2009,58,2.13,56.8,4.72
"167","V10_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",20,3,1980,2009,58.2,2.09,63,5.12
"168","V10_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",20,4,1980,2009,60.7,2.74,65.3,3.81
"169","V10_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",1,1,1980,2009,64.3,5.34,57.7,6.22
"170","V10_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",1,2,1980,2009,62.5,4.44,59.6,7.57
"171","V10_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",1,3,1980,2009,61,3.69,66,7.39
"172","V10_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",1,4,1980,2009,62,4.37,72.3,6.28
"173","V10_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",10,1,1980,2009,63.8,4.87,57.9,6.77
"174","V10_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",10,2,1980,2009,61.7,4.09,61.3,7.91
"175","V10_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",10,3,1980,2009,61.1,3.85,68.2,6.97
"176","V10_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",10,4,1980,2009,63.1,4.59,73.1,6.16
"177","V10_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",20,1,1980,2009,63.1,4.85,58.3,6.94
"178","V10_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",20,2,1980,2009,61.2,3.84,63.5,7.84
"179","V10_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",20,3,1980,2009,61.3,3.92,70.5,6.33
"180","V10_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",20,4,1980,2009,64.7,5.06,73.2,5.81
"181","V10_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",1,1,1980,2009,57.5,3.36,47.2,4.43
"182","V10_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",1,2,1980,2009,56.4,2.87,47.2,4.27
"183","V10_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",1,3,1980,2009,55.4,2.13,50.3,5.16
"184","V10_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",1,4,1980,2009,55.6,2.13,55.8,5.35
"185","V10_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",10,1,1980,2009,57.2,3.21,47,4.39
"186","V10_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",10,2,1980,2009,55.9,2.41,48,4.68
"187","V10_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",10,3,1980,2009,55.3,2.09,52,5.42
"188","V10_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",10,4,1980,2009,56,2.27,57,5.07
